Mod:Item:MetaData, Localized Name
basemetals:platinum_bars, Platinum Bars
basemetals:platinum_ingot, Platinum Ingot
basemetals:platinum_hoe, Platinum Hoe
basemetals:platinum_gear, Platinum Gear
basemetals:silver_nugget, Silver Nugget
basemetals:silver_door, Silver Door
basemetals:silver_shield, Silver Shield
basemetals:silver_smallpowder, Tiny Pile of Silver Dust
basemetals:silver_horse_armor, Silver Horse Armor
basemetals:silver_crossbow, Silver Crossbow
basemetals:silver_arrow, Silver Arrow
basemetals:silver_pickaxe, Silver Pickaxe
basemetals:silver_rod, Silver Rod
basemetals:silver_shovel, Silver Shovel
basemetals:silver_stairs, Silver Stairs
basemetals:silver_powder, Silver Dust
basemetals:silver_bow, Silver Bow
basemetals:silver_bars, Silver Bars
basemetals:silver_button, Silver Button
basemetals:silver_axe, Silver Axe
basemetals:silver_slab, Silver Slab
basemetals:silver_shears, Silver Shears
basemetals:silver_helmet, Silver Helmet
basemetals:silver_lever, Silver Lever
basemetals:silver_boots, Silver Boots
basemetals:silver, Molten Silver
basemetals:silver_block, Block of Silver
basemetals:silver_wall, Silver Wall
basemetals:silver_leggings, Silver Leg Armor
basemetals:silver_pressure_plate, Silver Pressure Plate
basemetals:silver_fishing_rod, Silver Fishing Rod
basemetals:silver_ore, Silver Ore
basemetals:silver_crackhammer, Silver Crack Hammer
basemetals:silver_plate, Silver Plate
basemetals:silver_sword, Silver Sword
basemetals:silver_chestplate, Silver Chestplate
basemetals:silver_trapdoor, Silver Trapdoor
basemetals:silver_bolt, Silver Bolt
basemetals:silver_ingot, Silver Ingot
basemetals:silver_hoe, Silver Hoe
basemetals:silver_gear, Silver Gear
basemetals:starsteel_nugget, Star-Steel Nugget
basemetals:starsteel_door, Star-Steel Door
basemetals:starsteel_shield, Star-Steel Shield
basemetals:starsteel_smallpowder, Tiny Pile of Star-Steel Dust
basemetals:starsteel_horse_armor, Star-Steel Horse Armor
basemetals:starsteel_button, Star-Steel Button
basemetals:starsteel_crossbow, Star-Steel Crossbow
basemetals:starsteel_wall, Star-Steel Wall
basemetals:starsteel_arrow, Star-Steel Arrow
basemetals:starsteel_pickaxe, Star-Steel Pickaxe
basemetals:starsteel_rod, Star-Steel Rod
basemetals:starsteel_crystal,  Star-Steel Crystal 
basemetals:starsteel_pressure_plate, Star-Steel Pressure Plate
basemetals:starsteel_plate, Star-Steel Plate
basemetals:starsteel_shovel, Star-Steel Shovel
basemetals:starsteel_powder, Star-Steel Dust
basemetals:starsteel_bow, Star-Steel Bow
basemetals:starsteel_bars, Star-Steel Bars
basemetals:starsteel_axe, Star-Steel Axe
basemetals:starsteel_slab, Star-Steel Slab
basemetals:starsteel_casing, Star-Steel Item Casing
basemetals:starsteel_shears, Star-Steel Shears
basemetals:starsteel_helmet, Star-Steel Helmet
basemetals:starsteel_boots, Star-Steel Boots
basemetals:starsteel, Molten Star-Steel
basemetals:starsteel_dense_plate, Dense Star-Steel Plate
basemetals:starsteel_shard,  Star-Steel Shard 
basemetals:starsteel_leggings, Star-Steel Leg Armor
basemetals:starsteel_fishing_rod, Star-Steel Fishing Rod
basemetals:starsteel_powder_dirty, Dirty Star-Steel Dust
basemetals:starsteel_ore, Star-Steel Ore  
basemetals:starsteel_crackhammer, Star-Steel Crack Hammer
basemetals:starsteel_clump,  Star-Steel Clump 
basemetals:starsteel_crushed_purified, Purified Crushed Star-Steel Ore
basemetals:starsteel_crushed, Crushed Star-Steel Ore
basemetals:starsteel_trapdoor, Star-Steel Trapdoor
basemetals:starsteel_stairs, Star-Steel Stairs
basemetals:starsteel_sword, Star-Steel Sword
basemetals:starsteel_chestplate, Star-Steel Chestplate
basemetals:starsteel_lever, Star-Steel Lever
basemetals:starsteel_bolt, Star-Steel Bolt
basemetals:starsteel_block, Block of Star-Steel
basemetals:starsteel_ingot, Star-Steel Ingot
basemetals:starsteel_hoe, Star-Steel Hoe
basemetals:starsteel_gear, Star-Steel Gear
basemetals:tin_nugget, Tin Nugget
basemetals:tin_stairs, Tin Stairs
basemetals:tin_door, Tin Door
basemetals:tin_shield, Tin Shield
basemetals:tin_smallpowder, Tiny Pile of Tin Dust
basemetals:tin_horse_armor, Tin Horse Armor
basemetals:tin_crossbow, Tin Crossbow
basemetals:tin_arrow, Tin Arrow
basemetals:tin_pickaxe, Tin Pickaxe
basemetals:tin_rod, Tin Rod
basemetals:tin_bars, Tin Bars
basemetals:tin_shovel, Tin Shovel
basemetals:tin_powder, Tin Dust
basemetals:tin_bow, Tin Bow
basemetals:tin_block, Block of Tin
basemetals:tin_axe, Tin Axe
basemetals:tin_slab, Tin Slab
basemetals:tin_shears, Tin Shears
basemetals:tin_button, Tin Button
basemetals:tin_helmet, Tin Helmet
basemetals:tin_boots, Tin Boots
basemetals:tin, Molten Tin
basemetals:tin_wall, Tin Wall
basemetals:tin_plate, Tin Plate
basemetals:tin_leggings, Tin Leg Armor
basemetals:tin_pressure_plate, Tin Pressure Plate
basemetals:tin_ore, Tin Ore
basemetals:tin_fishing_rod, Tin Fishing Rod
basemetals:tin_crackhammer, Tin Crack Hammer
basemetals:tin_lever, Tin Lever
basemetals:tin_trapdoor, Tin Trapdoor
basemetals:tin_sword, Tin Sword
basemetals:tin_chestplate, Tin Chestplate
basemetals:tin_bolt, Tin Bolt
basemetals:tin_ingot, Tin Ingot
basemetals:tin_hoe, Tin Hoe
basemetals:tin_gear, Tin Gear
basemetals:zinc_nugget, Zinc Nugget
basemetals:zinc_door, Zinc Door
basemetals:zinc_shield, Zinc Shield
basemetals:zinc_lever, Zinc Lever
basemetals:zinc_smallpowder, Tiny Pile of Zinc Dust
basemetals:zinc_horse_armor, Zinc Horse Armor
basemetals:zinc_crossbow, Zinc Crossbow
basemetals:zinc_arrow, Zinc Arrow
basemetals:zinc_pickaxe, Zinc Pickaxe
basemetals:zinc_rod, Zinc Rod
basemetals:zinc_crystal, Zinc Crystal 
basemetals:zinc_shovel, Zinc Shovel
basemetals:zinc_powder, Zinc Dust
basemetals:zinc_bow, Zinc Bow
basemetals:zinc_pressure_plate, Zinc Pressure Plate
basemetals:zinc_axe, Zinc Axe
basemetals:zinc_slab, Zinc Slab
basemetals:zinc_casing, Zinc Item Casing
basemetals:zinc_shears, Zinc Shears
basemetals:zinc_helmet, Zinc Helmet
basemetals:zinc_boots, Zinc Boots
basemetals:zinc, Molten Zinc
basemetals:zinc_dense_plate, Dense Zinc Plate
basemetals:zinc_block, Block of Zinc
basemetals:zinc_shard,  Zinc Shard 
basemetals:zinc_bars, Zinc Bars
basemetals:zinc_leggings, Zinc Leg Armor
basemetals:zinc_fishing_rod, Zinc Fishing Rod
basemetals:zinc_powder_dirty, Dirty Zinc Dust
basemetals:zinc_crackhammer, Zinc Crack Hammer
basemetals:zinc_trapdoor, Zinc Trapdoor
basemetals:zinc_button, Zinc Button
basemetals:zinc_clump,  Zinc Clump 
basemetals:zinc_stairs, Zinc Stairs
basemetals:zinc_crushed_purified, Purified Crushed Zinc Ore
basemetals:zinc_ore, Zinc Ore
basemetals:zinc_crushed, Crushed Zinc Ore
basemetals:zinc_plate, Zinc Plate
basemetals:zinc_sword, Zinc Sword
basemetals:zinc_chestplate, Zinc Chestplate
basemetals:zinc_wall, Zinc Wall
basemetals:zinc_bolt, Zinc Bolt
basemetals:zinc_ingot, Zinc Ingot
basemetals:zinc_hoe, Zinc Hoe
basemetals:zinc_gear, Zinc Gear
basemetals:aquarium_nugget, Aquarium Nugget
basemetals:aquarium_plate, Aquarium Plate
basemetals:aquarium_trapdoor, Aquarium Trapdoor
basemetals:aquarium_door, Aquarium Door
basemetals:aquarium_shield, Aquarium Shield
basemetals:aquarium_smallpowder, Tiny Pile of Aquarium Dust
basemetals:aquarium_horse_armor, Aquarium Horse Armor
basemetals:aquarium_crossbow, Aquarium Crossbow
basemetals:aquarium_arrow, Aquarium Arrow
basemetals:aquarium_blend, Aquarium Blend
basemetals:aquarium_pickaxe, Aquarium Pickaxe
basemetals:aquarium_rod, Aquarium Rod
basemetals:aquarium_button, Aquarium Button
basemetals:aquarium_shovel, Aquarium Shovel
basemetals:aquarium_powder, Aquarium Dust
basemetals:aquarium_bow, Aquarium Bow
basemetals:aquarium_axe, Aquarium Axe
basemetals:aquarium_slab, Aquarium Slab
basemetals:aquarium_shears, Aquarium Shears
basemetals:aquarium_helmet, Aquarium Helmet
basemetals:aquarium_boots, Aquarium Boots
basemetals:aquarium, Molten Aquarium
basemetals:aquarium_smallblend, Tiny Pile of Aquarium Blend
basemetals:aquarium_leggings, Aquarium Leg Armor
basemetals:aquarium_pressure_plate, Aquarium Pressure Plate
basemetals:aquarium_fishing_rod, Aquarium Fishing Rod
basemetals:aquarium_crackhammer, Aquarium Crack Hammer
basemetals:aquarium_bars, Aquarium Bars
basemetals:aquarium_wall, Aquarium Wall
basemetals:aquarium_stairs, Aquarium Stairs
basemetals:aquarium_lever, Aquarium Lever
basemetals:aquarium_sword, Aquarium Sword
basemetals:aquarium_chestplate, Aquarium Chestplate
basemetals:aquarium_bolt, Aquarium Bolt
basemetals:aquarium_ingot, Aquarium Ingot
basemetals:aquarium_block, Block of Aquarium
basemetals:aquarium_hoe, Aquarium Hoe
basemetals:aquarium_gear, Aquarium Gear
basemetals:brass_nugget, Brass Nugget
basemetals:brass_door, Brass Door
basemetals:brass_shield, Brass Shield
basemetals:brass_smallpowder, Tiny Pile of Brass Dust
basemetals:brass_horse_armor, Brass Horse Armor
basemetals:brass_bars, Brass Bars
basemetals:brass_crossbow, Brass Crossbow
basemetals:brass_stairs, Brass Stairs
basemetals:brass_arrow, Brass Arrow
basemetals:brass_blend, Brass Blend
basemetals:brass_pickaxe, Brass Pickaxe
basemetals:brass_rod, Brass Rod
basemetals:brass_shovel, Brass Shovel
basemetals:brass_powder, Brass Dust
basemetals:brass_bow, Brass Bow
basemetals:brass_axe, Brass Axe
basemetals:brass_slab, Brass Slab
basemetals:brass_plate, Brass Plate
basemetals:brass_shears, Brass Shears
basemetals:brass_helmet, Brass Helmet
basemetals:brass_boots, Brass Boots
basemetals:brass, Molten Brass
basemetals:brass_smallblend, Tiny Pile of Brass Blend
basemetals:brass_leggings, Brass Leg Armor
basemetals:brass_fishing_rod, Brass Fishing Rod
basemetals:brass_lever, Brass Lever
basemetals:brass_crackhammer, Brass Crack Hammer
basemetals:brass_button, Brass Button
basemetals:brass_pressure_plate, Brass Pressure Plate
basemetals:brass_sword, Brass Sword
basemetals:brass_trapdoor, Brass Trapdoor
basemetals:brass_chestplate, Brass Chestplate
basemetals:brass_block, Block of Brass
basemetals:brass_bolt, Brass Bolt
basemetals:brass_wall, Brass Wall
basemetals:brass_ingot, Brass Ingot
basemetals:brass_hoe, Brass Hoe
basemetals:brass_gear, Brass Gear
basemetals:bronze_nugget, Bronze Nugget
basemetals:bronze_door, Bronze Door
basemetals:bronze_shield, Bronze Shield
basemetals:bronze_wall, Bronze Wall
basemetals:bronze_smallpowder, Tiny Pile of Bronze Dust
basemetals:bronze_horse_armor, Bronze Horse Armor
basemetals:bronze_crossbow, Bronze Crossbow
basemetals:bronze_arrow, Bronze Arrow
basemetals:bronze_blend, Bronze Blend
basemetals:bronze_pickaxe, Bronze Pickaxe
basemetals:bronze_rod, Bronze Rod
basemetals:bronze_shovel, Bronze Shovel
basemetals:bronze_plate, Bronze Plate
basemetals:bronze_powder, Bronze Dust
basemetals:bronze_bow, Bronze Bow
basemetals:bronze_axe, Bronze Axe
basemetals:bronze_slab, Bronze Slab
basemetals:bronze_shears, Bronze Shears
basemetals:bronze_block, Block of Bronze
basemetals:bronze_helmet, Bronze Helmet
basemetals:bronze_boots, Bronze Boots
basemetals:bronze, Molten Bronze
basemetals:bronze_stairs, Bronze Stairs
basemetals:bronze_smallblend, Tiny Pile of Bronze Blend
basemetals:bronze_button, Bronze Button
basemetals:bronze_leggings, Bronze Leg Armor
basemetals:bronze_fishing_rod, Bronze Fishing Rod
basemetals:bronze_crackhammer, Bronze Crack Hammer
basemetals:bronze_lever, Bronze Lever
basemetals:bronze_sword, Bronze Sword
basemetals:bronze_chestplate, Bronze Chestplate
basemetals:bronze_trapdoor, Bronze Trapdoor
basemetals:bronze_pressure_plate, Bronze Pressure Plate
basemetals:bronze_bolt, Bronze Bolt
basemetals:bronze_ingot, Bronze Ingot
basemetals:bronze_bars, Bronze Bars
basemetals:bronze_hoe, Bronze Hoe
basemetals:bronze_gear, Bronze Gear
basemetals:cupronickel_pressure_plate, Cupronickel Pressure Plate
basemetals:cupronickel_nugget, Cupronickel Nugget
basemetals:cupronickel_door, Cupronickel Door
basemetals:cupronickel_shield, Cupronickel Shield
basemetals:cupronickel_smallpowder, Tiny Pile of Cupronickel Dust
basemetals:cupronickel_horse_armor, Cupronickel Horse Armor
basemetals:cupronickel_crossbow, Cupronickel Crossbow
basemetals:cupronickel_arrow, Cupronickel Arrow
basemetals:cupronickel_wall, Cupronickel Wall
basemetals:cupronickel_blend, Cupronickel Blend
basemetals:cupronickel_pickaxe, Cupronickel Pickaxe
basemetals:cupronickel_rod, Cupronickel Rod
basemetals:cupronickel_stairs, Cupronickel Stairs
basemetals:cupronickel_shovel, Cupronickel Shovel
basemetals:cupronickel_powder, Cupronickel Dust
basemetals:cupronickel_bow, Cupronickel Bow
basemetals:cupronickel_axe, Cupronickel Axe
basemetals:cupronickel_slab, Cupronickel Slab
basemetals:cupronickel_shears, Cupronickel Shears
basemetals:cupronickel_helmet, Cupronickel Helmet
basemetals:cupronickel_boots, Cupronickel Boots
basemetals:cupronickel, Molten Cupronickel
basemetals:cupronickel_smallblend, Tiny Pile of Cupronickel Blend
basemetals:cupronickel_leggings, Cupronickel Leg Armor
basemetals:cupronickel_fishing_rod, Cupronickel Fishing Rod
basemetals:cupronickel_crackhammer, Cupronickel Crack Hammer
basemetals:cupronickel_button, Cupronickel Button
basemetals:cupronickel_lever, Cupronickel Lever
basemetals:cupronickel_block, Block of Cupronickel
basemetals:cupronickel_trapdoor, Cupronickel Trapdoor
basemetals:cupronickel_plate, Cupronickel Plate
basemetals:cupronickel_sword, Cupronickel Sword
basemetals:cupronickel_chestplate, Cupronickel Chestplate
basemetals:cupronickel_bars, Cupronickel Bars
basemetals:cupronickel_bolt, Cupronickel Bolt
basemetals:cupronickel_ingot, Cupronickel Ingot
basemetals:cupronickel_hoe, Cupronickel Hoe
basemetals:cupronickel_gear, Cupronickel Gear
basemetals:electrum_nugget, Electrum Nugget
basemetals:electrum_door, Electrum Door
basemetals:electrum_shield, Electrum Shield
basemetals:electrum_button, Electrum Button
basemetals:electrum_smallpowder, Tiny Pile of Electrum Dust
basemetals:electrum_horse_armor, Electrum Horse Armor
basemetals:electrum_crossbow, Electrum Crossbow
basemetals:electrum_arrow, Electrum Arrow
basemetals:electrum_bars, Electrum Bars
basemetals:electrum_blend, Electrum Blend
basemetals:electrum_pickaxe, Electrum Pickaxe
basemetals:electrum_rod, Electrum Rod
basemetals:electrum_shovel, Electrum Shovel
basemetals:electrum_wall, Electrum Wall
basemetals:electrum_powder, Electrum Dust
basemetals:electrum_bow, Electrum Bow
basemetals:electrum_plate, Electrum Plate
basemetals:electrum_axe, Electrum Axe
basemetals:electrum_slab, Electrum Slab
basemetals:electrum_pressure_plate, Electrum Pressure Plate
basemetals:electrum_shears, Electrum Shears
basemetals:electrum_lever, Electrum Lever
basemetals:electrum_stairs, Electrum Stairs
basemetals:electrum_helmet, Electrum Helmet
basemetals:electrum_trapdoor, Electrum Trapdoor
basemetals:electrum_boots, Electrum Boots
basemetals:electrum, Molten Electrum
basemetals:electrum_block, Block of Electrum
basemetals:electrum_smallblend, Tiny Pile of Electrum Blend
basemetals:electrum_leggings, Electrum Leg Armor
basemetals:electrum_fishing_rod, Electrum Fishing Rod
basemetals:electrum_crackhammer, Electrum Crack Hammer
basemetals:electrum_sword, Electrum Sword
basemetals:electrum_chestplate, Electrum Chestplate
basemetals:electrum_bolt, Electrum Bolt
basemetals:electrum_ingot, Electrum Ingot
basemetals:electrum_hoe, Electrum Hoe
basemetals:electrum_gear, Electrum Gear
basemetals:invar_nugget, Invar Nugget
basemetals:invar_door, Invar Door
basemetals:invar_shield, Invar Shield
basemetals:invar_smallpowder, Tiny Pile of Invar Dust
basemetals:invar_horse_armor, Invar Horse Armor
basemetals:invar_crossbow, Invar Crossbow
basemetals:invar_arrow, Invar Arrow
basemetals:invar_blend, Invar Blend
basemetals:invar_pickaxe, Invar Pickaxe
basemetals:invar_rod, Invar Rod
basemetals:invar_trapdoor, Invar Trapdoor
basemetals:invar_shovel, Invar Shovel
basemetals:invar_powder, Invar Dust
basemetals:invar_bow, Invar Bow
basemetals:invar_axe, Invar Axe
basemetals:invar_slab, Invar Slab
basemetals:invar_shears, Invar Shears
basemetals:invar_helmet, Invar Helmet
basemetals:invar_boots, Invar Boots
basemetals:invar, Molten Invar
basemetals:invar_smallblend, Tiny Pile of Invar Blend
basemetals:invar_bars, Invar Bars
basemetals:invar_leggings, Invar Leg Armor
basemetals:invar_fishing_rod, Invar Fishing Rod
basemetals:invar_block, Block of Invar
basemetals:invar_crackhammer, Invar Crack Hammer
basemetals:invar_pressure_plate, Invar Pressure Plate
basemetals:invar_wall, Invar Wall
basemetals:invar_sword, Invar Sword
basemetals:invar_chestplate, Invar Chestplate
basemetals:invar_plate, Invar Plate
basemetals:invar_stairs, Invar Stairs
basemetals:invar_lever, Invar Lever
basemetals:invar_bolt, Invar Bolt
basemetals:invar_ingot, Invar Ingot
basemetals:invar_button, Invar Button
basemetals:invar_hoe, Invar Hoe
basemetals:invar_gear, Invar Gear
basemetals:mithril_nugget, Mithril Nugget
basemetals:mithril_door, Mithril Door
basemetals:mithril_shield, Mithril Shield
basemetals:mithril_smallpowder, Tiny Pile of Mithril Dust
basemetals:mithril_horse_armor, Mithril Horse Armor
basemetals:mithril_crossbow, Mithril Crossbow
basemetals:mithril_arrow, Mithril Arrow
basemetals:mithril_blend, Mithril Blend
basemetals:mithril_pickaxe, Mithril Pickaxe
basemetals:mithril_rod, Mithril Rod
basemetals:mithril_shovel, Mithril Shovel
basemetals:mithril_bars, Mithril Bars
basemetals:mithril_powder, Mithril Dust
basemetals:mithril_bow, Mithril Bow
basemetals:mithril_axe, Mithril Axe
basemetals:mithril_slab, Mithril Slab
basemetals:mithril_shears, Mithril Shears
basemetals:mithril_pressure_plate, Mithril Pressure Plate
basemetals:mithril_helmet, Mithril Helmet
basemetals:mithril_button, Mithril Button
basemetals:mithril_boots, Mithril Boots
basemetals:mithril, Molten Mithril
basemetals:mithril_stairs, Mithril Stairs
basemetals:mithril_smallblend, Tiny Pile of Mithril Blend
basemetals:mithril_leggings, Mithril Leg Armor
basemetals:mithril_fishing_rod, Mithril Fishing Rod
basemetals:mithril_plate, Mithril Plate
basemetals:mithril_crackhammer, Mithril Crack Hammer
basemetals:mithril_trapdoor, Mithril Trapdoor
basemetals:mithril_lever, Mithril Lever
basemetals:mithril_sword, Mithril Sword
basemetals:mithril_chestplate, Mithril Chestplate
basemetals:mithril_wall, Mithril Wall
basemetals:mithril_bolt, Mithril Bolt
basemetals:mithril_ingot, Mithril Ingot
basemetals:mithril_block, Block of Mithril
basemetals:mithril_hoe, Mithril Hoe
basemetals:mithril_gear, Mithril Gear
basemetals:pewter_wall, Pewter Wall
basemetals:pewter_nugget, Pewter Nugget
basemetals:pewter_door, Pewter Door
basemetals:pewter_shield, Pewter Shield
basemetals:pewter_smallpowder, Tiny Pile of Pewter Dust
basemetals:pewter_horse_armor, Pewter Horse Armor
basemetals:pewter_crossbow, Pewter Crossbow
basemetals:pewter_arrow, Pewter Arrow
basemetals:pewter_blend, Pewter Blend
basemetals:pewter_pickaxe, Pewter Pickaxe
basemetals:pewter_rod, Pewter Rod
basemetals:pewter_bars, Pewter Bars
basemetals:pewter_shovel, Pewter Shovel
basemetals:pewter_powder, Pewter Dust
basemetals:pewter_bow, Pewter Bow
basemetals:pewter_axe, Pewter Axe
basemetals:pewter_slab, Pewter Slab
basemetals:pewter_pressure_plate, Pewter Pressure Plate
basemetals:pewter_shears, Pewter Shears
basemetals:pewter_helmet, Pewter Helmet
basemetals:pewter_boots, Pewter Boots
basemetals:pewter, Molten Pewter
basemetals:pewter_smallblend, Tiny Pile of Pewter Blend
basemetals:pewter_leggings, Pewter Leg Armor
basemetals:pewter_block, Block of Pewter
basemetals:pewter_fishing_rod, Pewter Fishing Rod
basemetals:pewter_crackhammer, Pewter Crack Hammer
basemetals:pewter_stairs, Pewter Stairs
basemetals:pewter_button, Pewter Button
basemetals:pewter_plate, Pewter Plate
basemetals:pewter_trapdoor, Pewter Trapdoor
basemetals:pewter_sword, Pewter Sword
basemetals:pewter_lever, Pewter Lever
basemetals:pewter_chestplate, Pewter Chestplate
basemetals:pewter_bolt, Pewter Bolt
basemetals:pewter_ingot, Pewter Ingot
basemetals:pewter_hoe, Pewter Hoe
basemetals:pewter_gear, Pewter Gear
basemetals:steel_nugget, Steel Nugget
basemetals:steel_pressure_plate, Steel Pressure Plate
basemetals:steel_door, Steel Door
basemetals:steel_shield, Steel Shield
basemetals:steel_smallpowder, Tiny Pile of Steel Dust
basemetals:steel_horse_armor, Steel Horse Armor
basemetals:steel_crossbow, Steel Crossbow
basemetals:steel_bars, Steel Bars
basemetals:steel_wall, Steel Wall
basemetals:steel_arrow, Steel Arrow
basemetals:steel_blend, Steel Blend
basemetals:steel_pickaxe, Steel Pickaxe
basemetals:steel_rod, Steel Rod
basemetals:steel_shovel, Steel Shovel
basemetals:steel_trapdoor, Steel Trapdoor
basemetals:steel_powder, Steel Dust
basemetals:steel_bow, Steel Bow
basemetals:steel_axe, Steel Axe
basemetals:steel_slab, Steel Slab
basemetals:steel_block, Block of Steel
basemetals:steel_shears, Steel Shears
basemetals:steel_plate, Steel Plate
basemetals:steel_helmet, Steel Helmet
basemetals:steel_boots, Steel Boots
basemetals:steel, Molten Steel
basemetals:steel_smallblend, Tiny Pile of Steel Blend
basemetals:steel_lever, Steel Lever
basemetals:steel_leggings, Steel Leg Armor
basemetals:steel_fishing_rod, Steel Fishing Rod
basemetals:steel_crackhammer, Steel Crack Hammer
basemetals:steel_button, Steel Button
basemetals:steel_stairs, Steel Stairs
basemetals:steel_sword, Steel Sword
basemetals:steel_chestplate, Steel Chestplate
basemetals:steel_bolt, Steel Bolt
basemetals:steel_ingot, Steel Ingot
basemetals:steel_hoe, Steel Hoe
basemetals:steel_gear, Steel Gear
baseminerals:lithium_ore, Lithium Ore
baseminerals:lithium_block, Lithium Block
baseminerals:lithium_smallpowder, Small Pile of Powdered Lithium
baseminerals:lithium_powder, Powdered Lithium
baseminerals:niter_block, Niter Block
baseminerals:niter_smallpowder, Small Pile of Powdered Niter
baseminerals:niter_ore, Niter Ore
baseminerals:niter_powder, Powdered Niter
baseminerals:phosphorus_smallpowder, Small Pile of Powdered Phosphorus
baseminerals:phosphorus_ore, Phosphorus Ore
baseminerals:phosphorus_block, Phosphorus Block
baseminerals:phosphorus_powder, Powdered Phosphorus
baseminerals:potash_smallpowder, Small Pile of Powdered Potash
baseminerals:potash_block, Potash Block
baseminerals:potash_ore, Potash Ore
baseminerals:potash_powder, Powdered Potash
baseminerals:salt_smallpowder, Small Pile of Powdered Salt
baseminerals:salt_ore, Salt Ore
baseminerals:salt_block, Salt Block
baseminerals:salt_powder, Powdered Salt
baseminerals:saltpeter_smallpowder, Small Pile of Powdered Saltpeter
baseminerals:saltpeter_block, Saltpeter Block
baseminerals:saltpeter_ore, Saltpeter Ore
baseminerals:saltpeter_powder, Powdered Saltpeter
baseminerals:sulfur_smallpowder, Small Pile of Powdered Sulfur
baseminerals:sulfur_block, Sulfur Block
baseminerals:sulfur_ore, Sulfur Ore
baseminerals:sulfur_powder, Powdered Sulfur
baseminerals:silicon_block, Silicon Block
baseminerals:silicon_smallpowder, Small Pile of Powdered Silicon
baseminerals:silicon_blend, Silicon Blend
baseminerals:silicon_powder, Powdered Silicon
baseminerals:silicon_smallblend, Small Pile of Silicon Blend
aether_legacy:aether_grass, Aether Grass
aether_legacy:enchanted_aether_grass, Enchanted Aether Grass
aether_legacy:aether_dirt, Aether Dirt
aether_legacy:holystone, Holystone
aether_legacy:mossy_holystone, Mossy Holystone
aether_legacy:holystone_brick, Holystone Brick
aether_legacy:aercloud:0, Cold Aercloud
aether_legacy:aercloud:1, Blue Aercloud
aether_legacy:aercloud:2, Golden Aercloud
aether_legacy:quicksoil, Quicksoil
aether_legacy:icestone, Icestone
aether_legacy:ambrosium_ore, Ambrosium Ore
aether_legacy:zanite_ore, Zanite Ore
aether_legacy:gravitite_ore, Gravitite Ore
aether_legacy:aether_leaves:0, Skyroot Leaves
aether_legacy:aether_leaves:1, Golden Oak Leaves
aether_legacy:aether_log:0, Skyroot Log
aether_legacy:aether_log:1, Golden Oak Log
aether_legacy:skyroot_plank, Skyroot Plank
aether_legacy:quicksoil_glass, Quicksoil Glass
aether_legacy:aerogel, Aerogel
aether_legacy:enchanted_gravitite, Enchanted Gravitite
aether_legacy:zanite_block, Zanite Block
aether_legacy:berry_bush, Berry Bush
aether_legacy:berry_bush_stem, Berry Bush Stem
aether_legacy:enchanter, Altar
aether_legacy:freezer, Freezer
aether_legacy:incubator, Incubator
aether_legacy:dungeon_block:0, Carved Stone
aether_legacy:dungeon_block:1, Sentry Stone
aether_legacy:dungeon_block:2, Angelic Stone
aether_legacy:dungeon_block:3, Light Angelic Stone
aether_legacy:dungeon_block:4, Hellfire Stone
aether_legacy:dungeon_block:5, Light Hellfire Stone
aether_legacy:locked_dungeon_block:0, Carved Stone
aether_legacy:locked_dungeon_block:1, Sentry Stone
aether_legacy:locked_dungeon_block:2, Angelic Stone
aether_legacy:locked_dungeon_block:3, Light Angelic Stone
aether_legacy:locked_dungeon_block:4, Hellfire Stone
aether_legacy:locked_dungeon_block:5, Light Hellfire Stone
aether_legacy:dungeon_trap:0, Carved Stone
aether_legacy:dungeon_trap:1, Sentry Stone
aether_legacy:dungeon_trap:2, Angelic Stone
aether_legacy:dungeon_trap:3, Light Angelic Stone
aether_legacy:dungeon_trap:4, Hellfire Stone
aether_legacy:dungeon_trap:5, Light Hellfire Stone
aether_legacy:aether_portal, Aether Portal
aether_legacy:ambrosium_torch, Ambrosium Torch
aether_legacy:chest_mimic, Chest Mimic
aether_legacy:treasure_chest, Treasure Chest
aether_legacy:purple_flower, Purple Flower
aether_legacy:white_flower, White Flower
aether_legacy:skyroot_sapling, Skyroot Sapling
aether_legacy:golden_oak_sapling, Golden Oak Sapling
aether_legacy:crystal_leaves:0, Crystal Leaves
aether_legacy:crystal_leaves:1, Crystal Fruit Leaves
aether_legacy:holiday_leaves:0, Holiday Leaves
aether_legacy:holiday_leaves:1, Decorated Holiday Leaves
aether_legacy:present, Present
aether_legacy:pillar, Pillar
aether_legacy:pillar_top, Pillar Top
aether_legacy:skyroot_fence, Skyroot Fence
aether_legacy:skyroot_fence_gate, Skyroot Fence Gate
aether_legacy:carved_wall, Carved Wall
aether_legacy:angelic_wall, Angelic Wall
aether_legacy:hellfire_wall, Hellfire Wall
aether_legacy:holystone_wall, Holystone Wall
aether_legacy:holystone_brick_wall, Holystone Brick Wall
aether_legacy:mossy_holystone_wall, Mossy Holystone Wall
aether_legacy:aerogel_wall, Aerogel Wall
aether_legacy:carved_stairs, Carved Stairs
aether_legacy:angelic_stairs, Angelic Stairs
aether_legacy:hellfire_stairs, Hellfire Stairs
aether_legacy:skyroot_stairs, Skyroot Stairs
aether_legacy:mossy_holystone_stairs, Mossy Holystone Stairs
aether_legacy:holystone_stairs, Holystone Stairs
aether_legacy:holystone_brick_stairs, Holystone Brick Stairs
aether_legacy:aerogel_stairs, Aerogel Stairs
aether_legacy:skyroot_double_slab, Skyroot Double Slab
